"","timp","frecventa","tip","Day_night"
"422",2003-09-08,100,"MYD11A1","Night"
"423",2003-09-09,100,"MYD11A1","Night"
"424",2003-09-10,0,"MYD11A1","Night"
"425",2003-09-11,100,"MYD11A1","Night"
"426",2003-09-12,100,"MYD11A1","Night"
"427",2003-09-13,100,"MYD11A1","Night"
"428",2003-09-14,100,"MYD11A1","Night"
"429",2003-09-15,89.0909090909091,"MYD11A1","Night"
"430",2003-09-16,92.7272727272727,"MYD11A1","Night"
"431",2003-09-17,0,"MYD11A1","Night"
"432",2003-09-18,100,"MYD11A1","Night"
"433",2003-09-19,0,"MYD11A1","Night"
"434",2003-09-20,0,"MYD11A1","Night"
"435",2003-09-21,0,"MYD11A1","Night"
"436",2003-09-22,29.0909090909091,"MYD11A1","Night"
"437",2003-09-23,0,"MYD11A1","Night"
"438",2003-09-24,0,"MYD11A1","Night"
"439",2003-09-25,100,"MYD11A1","Night"
"440",2003-09-26,0,"MYD11A1","Night"
"441",2003-09-27,100,"MYD11A1","Night"
"442",2003-09-28,0,"MYD11A1","Night"
"443",2003-09-29,0,"MYD11A1","Night"
"444",2003-09-30,0,"MYD11A1","Night"
"445",2003-10-01,0,"MYD11A1","Night"
"446",2003-10-02,0,"MYD11A1","Night"
"447",2003-10-03,0,"MYD11A1","Night"
"448",2003-10-04,100,"MYD11A1","Night"
"449",2003-10-05,20.9090909090909,"MYD11A1","Night"
"450",2003-10-06,100,"MYD11A1","Night"
"451",2003-10-07,0,"MYD11A1","Night"
"452",2003-10-08,100,"MYD11A1","Night"
"453",2003-10-09,100,"MYD11A1","Night"
"454",2003-10-10,100,"MYD11A1","Night"
"455",2003-10-11,100,"MYD11A1","Night"
"456",2003-10-12,3.63636363636364,"MYD11A1","Night"
"457",2003-10-13,100,"MYD11A1","Night"
"458",2003-10-14,0,"MYD11A1","Night"
"459",2003-10-15,97.2727272727273,"MYD11A1","Night"
"460",2003-10-16,100,"MYD11A1","Night"
"461",2003-10-17,100,"MYD11A1","Night"
"462",2003-10-18,100,"MYD11A1","Night"
"463",2003-10-19,0,"MYD11A1","Night"
"464",2003-10-20,100,"MYD11A1","Night"
"465",2003-10-21,0,"MYD11A1","Night"
"466",2003-10-22,0,"MYD11A1","Night"
"467",2003-10-23,100,"MYD11A1","Night"
"468",2003-10-24,100,"MYD11A1","Night"
"469",2003-10-25,100,"MYD11A1","Night"
"470",2003-10-26,83.6363636363636,"MYD11A1","Night"
"471",2003-10-27,100,"MYD11A1","Night"
"472",2003-10-28,35.4545454545455,"MYD11A1","Night"
