"","timp","frecventa","tip","Day_night"
"165",2000-08-22,0,"MOD11A1","Night"
"166",2000-08-23,100,"MOD11A1","Night"
"167",2000-08-24,33.3333333333333,"MOD11A1","Night"
"168",2000-08-25,100,"MOD11A1","Night"
"169",2000-08-26,68.1818181818182,"MOD11A1","Night"
"170",2000-08-27,100,"MOD11A1","Night"
"171",2000-08-28,0,"MOD11A1","Night"
"172",2000-08-29,100,"MOD11A1","Night"
"173",2000-08-30,62.1212121212121,"MOD11A1","Night"
"174",2000-08-31,4.54545454545455,"MOD11A1","Night"
"175",2000-09-01,100,"MOD11A1","Night"
"176",2000-09-02,0,"MOD11A1","Night"
"177",2000-09-03,100,"MOD11A1","Night"
"178",2000-09-04,100,"MOD11A1","Night"
"179",2000-09-05,100,"MOD11A1","Night"
"180",2000-09-06,100,"MOD11A1","Night"
"181",2000-09-07,100,"MOD11A1","Night"
"182",2000-09-08,100,"MOD11A1","Night"
"183",2000-09-09,0,"MOD11A1","Night"
"184",2000-09-10,100,"MOD11A1","Night"
"185",2000-09-11,22.7272727272727,"MOD11A1","Night"
"186",2000-09-12,50,"MOD11A1","Night"
"187",2000-09-13,0,"MOD11A1","Night"
"188",2000-09-14,68.1818181818182,"MOD11A1","Night"
"189",2000-09-15,1.51515151515152,"MOD11A1","Night"
"190",2000-09-16,100,"MOD11A1","Night"
"191",2000-09-17,100,"MOD11A1","Night"
"192",2000-09-18,15.1515151515152,"MOD11A1","Night"
"193",2000-09-19,90.9090909090909,"MOD11A1","Night"
"194",2000-09-20,0,"MOD11A1","Night"
"195",2000-09-21,100,"MOD11A1","Night"
"196",2000-09-22,100,"MOD11A1","Night"
"197",2000-09-23,100,"MOD11A1","Night"
"198",2000-09-24,100,"MOD11A1","Night"
"199",2000-09-25,100,"MOD11A1","Night"
"200",2000-09-26,100,"MOD11A1","Night"
"201",2000-09-27,0,"MOD11A1","Night"
"202",2000-09-28,0,"MOD11A1","Night"
"203",2000-09-29,0,"MOD11A1","Night"
"204",2000-09-30,0,"MOD11A1","Night"
"205",2000-10-01,0,"MOD11A1","Night"
"206",2000-10-02,100,"MOD11A1","Night"
"207",2000-10-03,0,"MOD11A1","Night"
"208",2000-10-04,0,"MOD11A1","Night"
"209",2000-10-05,0,"MOD11A1","Night"
"210",2000-10-06,0,"MOD11A1","Night"
"211",2000-10-07,100,"MOD11A1","Night"
"212",2000-10-08,0,"MOD11A1","Night"
"213",2000-10-09,100,"MOD11A1","Night"
"214",2000-10-10,100,"MOD11A1","Night"
"215",2000-10-11,0,"MOD11A1","Night"
"216",2000-10-12,100,"MOD11A1","Night"
"217",2000-10-13,54.5454545454545,"MOD11A1","Night"
"218",2000-10-14,0,"MOD11A1","Night"
"219",2000-10-15,0,"MOD11A1","Night"
"220",2000-10-16,0,"MOD11A1","Night"
"221",2000-10-17,92.4242424242424,"MOD11A1","Night"
"222",2000-10-18,100,"MOD11A1","Night"
"223",2000-10-19,100,"MOD11A1","Night"
"224",2000-10-20,100,"MOD11A1","Night"
"225",2000-10-21,0,"MOD11A1","Night"
"226",2000-10-22,83.3333333333333,"MOD11A1","Night"
"227",2000-10-23,0,"MOD11A1","Night"
"228",2000-10-24,0,"MOD11A1","Night"
"229",2000-10-25,0,"MOD11A1","Night"
"230",2000-10-26,100,"MOD11A1","Night"
"231",2000-10-27,100,"MOD11A1","Night"
"232",2000-10-28,0,"MOD11A1","Night"
"233",2000-10-29,0,"MOD11A1","Night"
"234",2000-10-30,0,"MOD11A1","Night"
"235",2000-10-31,66.6666666666667,"MOD11A1","Night"
"236",2000-11-01,100,"MOD11A1","Night"
"237",2000-11-02,100,"MOD11A1","Night"
"238",2000-11-03,100,"MOD11A1","Night"
"239",2000-11-04,100,"MOD11A1","Night"
"240",2000-11-05,100,"MOD11A1","Night"
"241",2000-11-06,100,"MOD11A1","Night"
"242",2000-11-07,100,"MOD11A1","Night"
"243",2000-11-08,100,"MOD11A1","Night"
